x,y,rho,u,v,p,uu,vv,ww,_uv
0.50641239,-0.69471014,1.0023611,0.87015682,0.1743425,1.0034027,3.49E-06,0,6.24E-12,5.00E-07
0.51726937,-0.69471014,1.0023519,0.87121284,0.17365763,1.003374,1.41E-05,1.65E-07,5.86E-12,-3.06E-07
0.52812636,-0.69471014,1.0023338,0.87227827,0.17300297,1.0033513,4.31E-07,4.73E-08,5.45E-12,-7.59E-08
0.53898335,-0.69471014,1.0023082,0.87334079,0.17237838,1.0033274,5.38E-06,0,5.01E-12,1.91E-06
0.54984033,-0.69471014,1.0022956,0.87438929,0.17177758,1.0033022,1.69E-05,5.99E-08,4.57E-12,-2.24E-07
0.56069732,-0.69471014,1.0022773,0.87544948,0.17120667,1.0032748,1.88E-06,1.60E-07,4.15E-12,4.59E-07
0.57155436,-0.69471014,1.0022589,0.87649632,0.17066024,1.0032424,5.52E-06,1.16E-07,3.77E-12,-4.51E-07
0.58241135,-0.69471014,1.0022379,0.8775512,0.17014143,1.0032253,2.27E-07,1.70E-07,3.45E-12,5.04E-07
0.59326833,-0.69471014,1.002221,0.87858987,0.1696476,1.0031949,1.86E-07,1.04E-07,3.20E-12,1.17E-06
0.60412532,-0.69471014,1.0021976,0.87962222,0.16917835,1.003175,0,1.37E-07,3.00E-12,1.45E-06
0.61498231,-0.69471014,1.0021827,0.88065016,0.168732,1.0031435,0,1.18E-07,2.87E-12,5.54E-07
0.62583929,-0.69471014,1.0021713,0.88166213,0.16830806,1.0031246,4.28E-06,1.71E-07,2.80E-12,-1.76E-06
0.63669628,-0.69471014,1.0021433,0.88267869,0.16790879,1.0030932,1.82E-06,1.34E-08,2.79E-12,9.93E-07
0.64755327,-0.69471014,1.0021291,0.8836816,0.16753007,1.0030656,1.31E-06,1.12E-07,2.83E-12,1.21E-06
0.65841025,-0.69471014,1.0021144,0.88468015,0.16717112,1.0030468,1.78E-06,1.86E-07,2.89E-12,-3.10E-07
0.66926724,-0.69471014,1.0020939,0.88566583,0.16683415,1.0030142,2.51E-06,1.85E-07,2.98E-12,-9.92E-07
0.68012422,-0.69471014,1.0020738,0.88664854,0.16651618,1.0029866,1.46E-06,2.19E-07,3.08E-12,8.22E-07
0.69098121,-0.69471014,1.0020576,0.88761878,0.16621825,1.0029669,9.99E-07,2.23E-07,3.19E-12,5.00E-07
0.70183825,-0.69471014,1.0020465,0.88857323,0.16593498,1.0029349,2.34E-06,7.73E-07,3.31E-12,-2.69E-06
0.71269524,-0.69471014,1.0020198,0.88952225,0.16567595,1.0029103,6.15E-06,1.12E-07,3.42E-12,4.28E-07
0.72355223,-0.69471014,1.0019979,0.89046991,0.16543119,1.0028887,5.85E-08,5.32E-10,3.51E-12,1.99E-06
0.73440921,-0.69471014,1.0019914,0.89138877,0.1651995,1.0028576,1.01E-05,7.15E-07,3.58E-12,-2.20E-06
0.7452662,-0.69471014,1.0019734,0.89230776,0.16498812,1.0028402,7.91E-06,1.79E-07,3.62E-12,-1.31E-06
0.75612319,-0.69471014,1.0019487,0.8932265,0.16479196,1.0028088,0,0,3.64E-12,1.85E-06
0.76698017,-0.69471014,1.0019329,0.89412105,0.16460761,1.0027938,4.04E-08,1.84E-07,3.64E-12,1.12E-07
0.77783716,-0.69471014,1.0019206,0.89500499,0.16443792,1.0027605,4.10E-06,2.85E-07,3.64E-12,-3.86E-07
0.78869414,-0.69471014,1.0019027,0.89587957,0.16428345,1.0027424,5.56E-06,2.29E-07,3.64E-12,1.89E-07
0.79955113,-0.69471014,1.0018829,0.89674234,0.16414064,1.0027155,3.72E-06,1.22E-07,3.64E-12,-5.73E-07
0.81040812,-0.69471014,1.0018681,0.89759982,0.16401024,1.0027006,3.64E-06,2.03E-07,3.65E-12,-2.07E-07
0.82126516,-0.69471014,1.0018559,0.89843482,0.16389109,1.0026709,1.02E-05,2.49E-07,3.66E-12,-1.21E-06
0.83212215,-0.69471014,1.0018355,0.89926839,0.16378422,1.0026475,2.78E-06,6.60E-09,3.67E-12,-5.97E-07
0.84297913,-0.69471014,1.0018163,0.90009671,0.16368918,1.0026265,1.70E-06,2.03E-08,3.68E-12,1.03E-06
0.85383612,-0.69471014,1.0018052,0.90090287,0.1636031,1.0026032,0,1.99E-09,3.68E-12,1.12E-06
0.86469311,-0.69471014,1.0017929,0.90169764,0.16352548,1.0025818,9.31E-06,1.87E-07,3.67E-12,9.18E-08
0.87555009,-0.69471014,1.0017728,0.90248793,0.16345897,1.0025584,6.84E-06,1.81E-07,3.64E-12,1.89E-07
0.88640708,-0.69471014,1.0017531,0.90327281,0.1634011,1.0025365,5.42E-07,5.76E-08,3.60E-12,1.21E-06
0.89726406,-0.69471014,1.0017444,0.90403479,0.1633514,1.0025147,5.07E-06,1.15E-07,3.55E-12,1.33E-06
0.90812105,-0.69471014,1.0017298,0.90479177,0.16330959,1.0024946,2.91E-06,1.39E-07,3.51E-12,3.80E-07
0.91897804,-0.69471014,1.001716,0.90553093,0.16327558,1.002472,1.04E-05,1.43E-07,3.47E-12,-6.20E-08
0.92983502,-0.69471014,1.0016994,0.90626752,0.16324873,1.0024549,7.23E-06,3.95E-10,3.45E-12,1.51E-07
0.94069201,-0.69471014,1.0016855,0.90698844,0.16322878,1.0024288,1.62E-05,1.81E-07,3.45E-12,-6.99E-07
0.95154905,-0.69471014,1.0016693,0.90771401,0.16321594,1.0024108,3.65E-06,1.75E-08,3.47E-12,1.29E-06
0.96240604,-0.69471014,1.0016567,0.90841317,0.16320805,1.0023854,7.94E-06,1.75E-08,3.50E-12,1.53E-07
0.97326303,-0.69471014,1.0016408,0.90911561,0.1632062,1.0023751,8.60E-07,2.76E-07,3.54E-12,2.17E-06
0.98412001,-0.69471014,1.0016267,0.90979642,0.16320989,1.0023453,5.40E-06,5.87E-08,3.59E-12,-9.35E-08
0.994977,-0.69471014,1.001614,0.91047806,0.16321804,1.0023353,4.84E-06,3.73E-07,3.66E-12,-6.05E-08
1.005834,-0.69471014,1.0016026,0.91114646,0.16323234,1.002304,3.13E-06,1.63E-07,3.74E-12,1.16E-06
1.016691,-0.69471014,1.0015908,0.91179574,0.16325125,1.0022931,1.24E-05,1.73E-07,3.83E-12,-4.70E-07
1.027548,-0.69471014,1.0015749,0.91245061,0.16327466,1.0022824,1.24E-06,1.25E-07,3.93E-12,3.09E-07
1.0384049,-0.69471014,1.001561,0.91309202,0.16330124,1.0022508,5.06E-06,1.64E-07,4.06E-12,6.35E-08
1.0492619,-0.69471014,1.0015483,0.91372812,0.16333206,1.0022432,5.41E-08,3.33E-08,4.22E-12,4.85E-07
1.0601189,-0.69471014,1.0015351,0.91435051,0.16336605,1.0022142,2.75E-06,1.08E-07,4.40E-12,-1.61E-07
1.0709759,-0.69471014,1.0015273,0.91496289,0.16340385,1.0022041,3.39E-06,3.84E-07,4.61E-12,-8.35E-07
1.0818329,-0.69471014,1.0015135,0.91557401,0.1634454,1.0021842,3.93E-06,3.36E-07,4.84E-12,2.62E-07
1.0926899,-0.69471014,1.0014973,0.91617483,0.16349052,1.0021622,6.10E-06,1.55E-07,5.08E-12,4.16E-07
1.1035469,-0.69471014,1.0014848,0.91676873,0.16353725,1.0021539,5.02E-06,2.94E-07,5.33E-12,3.56E-07
1.1144038,-0.69471014,1.0014716,0.91735405,0.16358824,1.0021245,5.42E-06,1.13E-07,5.58E-12,1.26E-06
1.1252608,-0.69471014,1.0014664,0.91793084,0.16363868,1.0021161,9.85E-06,6.34E-07,5.83E-12,-9.19E-07
1.1361178,-0.69471014,1.001452,0.91850328,0.16369522,1.0021005,9.34E-06,7.26E-08,6.08E-12,-1.17E-06
1.1469749,-0.69471014,1.0014384,0.91907662,0.16375296,1.0020751,2.40E-06,1.29E-07,6.33E-12,2.60E-07
1.1578319,-0.69471014,1.0014273,0.91962594,0.16381203,1.0020685,7.15E-06,1.43E-07,6.56E-12,-1.82E-06
1.1686889,-0.69471014,1.0014126,0.92019117,0.16387615,1.0020381,0,0,6.79E-12,2.79E-06
1.1795459,-0.69471014,1.0014067,0.92072213,0.16393933,1.0020279,1.00E-05,2.19E-07,6.98E-12,-2.15E-06
-0.60100073,-0.68449032,1.0012106,0.89581072,0.29302755,1.0018169,1.30E-05,1.34E-08,2.81E-14,-9.81E-08
-0.59014368,-0.68449032,1.0012313,0.89469105,0.29287165,1.0018524,4.56E-06,1.31E-08,2.84E-14,3.21E-06
-0.57928669,-0.68449032,1.001254,0.89356542,0.29269096,1.0018845,4.73E-07,6.53E-08,2.86E-14,4.27E-06
-0.56842971,-0.68449032,1.0012798,0.8924315,0.29248518,1.0019146,1.95E-06,2.70E-07,2.89E-14,3.20E-06
-0.55757272,-0.68449032,1.0013056,0.89129794,0.29224843,1.0019517,9.98E-07,1.64E-07,2.91E-14,4.07E-07
-0.54671574,-0.68449032,1.0013298,0.8901611,0.29198739,1.0019885,0,1.86E-07,2.94E-14,-1.14E-06
-0.53585875,-0.68449032,1.0013523,0.88902283,0.29170018,1.002023,0,5.49E-07,2.96E-14,-8.90E-07
-0.52500176,-0.68449032,1.0013784,0.88788992,0.29138234,1.0020543,0,1.24E-06,2.99E-14,-1.68E-07
-0.51414478,-0.68449032,1.0014042,0.88675219,0.29103827,1.0020899,2.20E-06,1.72E-06,3.02E-14,-1.29E-06
-0.50328779,-0.68449032,1.0014284,0.88561004,0.29066765,1.0021282,7.04E-06,1.64E-06,3.05E-14,-3.84E-06
-0.49243078,-0.68449032,1.0014528,0.88448161,0.29026657,1.002158,2.29E-06,8.00E-07,3.09E-14,1.61E-07
-0.48157379,-0.68449032,1.0014793,0.88334751,0.2898365,1.0021924,5.39E-06,2.77E-07,3.13E-14,1.61E-06
-0.4707168,-0.68449032,1.0015056,0.88221282,0.28937668,1.0022314,8.59E-06,1.40E-07,3.18E-14,6.29E-07
-0.45985982,-0.68449032,1.0015298,0.88106143,0.28889585,1.0022722,0,5.77E-07,3.23E-14,-8.63E-07
-0.44900283,-0.68449032,1.0015577,0.87980759,0.28842106,1.0023046,0,1.71E-07,3.26E-14,4.43E-06
-0.43814585,-0.68449032,1.0015873,0.87855476,0.28790963,1.0023437,4.68E-07,7.32E-08,3.28E-14,1.65E-06
-0.42728883,-0.68449032,1.0016158,0.87730938,0.28736436,1.0023857,8.10E-07,1.73E-07,3.30E-14,3.29E-07
-0.41643184,-0.68449032,1.0016437,0.87607223,0.28678471,1.0024284,5.75E-07,5.38E-07,3.32E-14,1.02E-06
-0.40557486,-0.68449032,1.0016718,0.87483865,0.28616846,1.0024642,2.43E-06,6.87E-07,3.34E-14,-1.64E-06
-0.39471787,-0.68449032,1.001701,0.87361121,0.28551936,1.0025038,6.49E-06,1.18E-07,3.33E-14,3.02E-07
-0.38386089,-0.68449032,1.0017307,0.87239289,0.28483266,1.0025471,8.38E-06,4.99E-07,3.32E-14,-1.25E-06
-0.3730039,-0.68449032,1.0017583,0.87118775,0.28411165,1.0025864,6.89E-06,2.39E-07,3.28E-14,1.24E-06
-0.36214688,-0.68449032,1.0017859,0.86999398,0.28335357,1.0026225,4.20E-06,3.13E-07,3.23E-14,1.71E-06
-0.3512899,-0.68449032,1.0018159,0.86880988,0.28255835,1.0026599,2.04E-06,9.60E-07,3.16E-14,2.96E-07
-0.34043291,-0.68449032,1.0018462,0.86763585,0.28172773,1.002701,5.93E-07,1.31E-06,3.09E-14,-6.97E-07
-0.32957593,-0.68449032,1.0018723,0.86647409,0.28086299,1.0027339,0,7.72E-07,3.03E-14,-1.30E-06
-0.31871894,-0.68449032,1.0019006,0.86532843,0.27996218,1.0027782,1.98E-06,2.75E-08,3.00E-14,1.61E-06
-0.30786192,-0.68449032,1.0019332,0.86418617,0.27902299,1.002823,1.31E-05,2.05E-07,3.02E-14,-3.37E-07
-0.29700494,-0.68449032,1.0019634,0.86295938,0.27806139,1.0028538,1.60E-05,1.54E-06,3.43E-14,-4.48E-06
-0.28614795,-0.68449032,1.0019825,0.86175406,0.27706644,1.0029066,1.64E-07,3.94E-07,4.03E-14,1.89E-06
-0.27529097,-0.68449032,1.002015,0.86055499,0.27603197,1.0029404,4.53E-06,3.32E-07,4.79E-14,9.27E-07
-0.26443398,-0.68449032,1.0020489,0.85937178,0.27495521,1.0029846,1.39E-05,3.65E-07,5.74E-14,-1.54E-06
-0.25357699,-0.68449032,1.0020757,0.85822302,0.2738407,1.0030203,8.48E-06,3.34E-07,6.87E-14,1.70E-07
-0.24271999,-0.68449032,1.0021052,0.85710269,0.27268833,1.0030652,6.70E-07,5.14E-08,8.15E-14,2.42E-06
-0.23186301,-0.68449032,1.0021391,0.85599369,0.27149692,1.0031106,6.00E-06,2.73E-07,9.57E-14,-7.37E-07
-0.22100601,-0.68449032,1.002165,0.85492122,0.27026927,1.0031409,6.65E-06,2.93E-08,1.11E-13,-4.00E-07
-0.21014902,-0.68449032,1.0021884,0.85388041,0.269005,1.0031798,4.51E-06,5.21E-07,1.27E-13,3.29E-06
-0.19929203,-0.68449032,1.002225,0.85285193,0.26769978,1.0032182,9.59E-06,1.86E-06,1.45E-13,-3.99E-06
-0.18843503,-0.68449032,1.0022513,0.85187095,0.26636517,1.0032566,1.53E-06,1.22E-06,1.63E-13,-1.94E-06
-0.17757805,-0.68449032,1.002274,0.85091531,0.26499575,1.0032952,7.70E-06,2.90E-07,1.83E-13,-1.34E-06
-0.16672106,-0.68449032,1.0022931,0.84999824,0.26359192,1.0033307,2.58E-06,1.97E-07,2.06E-13,-5.55E-07
-0.15586406,-0.68449032,1.0023236,0.84910744,0.26215425,1.003371,2.00E-06,1.16E-06,2.30E-13,-2.53E-06
-0.14500707,-0.68449032,1.0023526,0.848261,0.26068816,1.0034019,1.19E-06,8.52E-09,2.58E-13,3.55E-07
-0.13415009,-0.68449032,1.00237,0.84745258,0.25919047,1.0034398,1.23E-06,1.62E-07,2.88E-13,2.51E-06
-0.12329309,-0.68449032,1.0023974,0.84667832,0.25766212,1.0034642,0,2.71E-07,3.20E-13,2.82E-06
-0.1124361,-0.68449032,1.0024287,0.84593028,0.25610673,1.0035012,1.58E-05,7.28E-07,3.53E-13,-2.26E-06
-0.10157911,-0.68449032,1.0024487,0.84516686,0.25451073,1.0035305,5.19E-06,1.50E-06,3.83E-13,-1.48E-06
-0.090722114,-0.68449032,1.0024652,0.84443963,0.25289044,1.0035746,1.96E-10,0,4.13E-13,2.64E-06
-0.079865128,-0.68449032,1.0024893,0.84374851,0.2512435,1.0035996,1.01E-06,5.88E-09,4.43E-13,8.38E-07
-0.069008134,-0.68449032,1.0025104,0.84310991,0.24957159,1.0036299,4.66E-07,2.05E-08,4.75E-13,1.40E-06
-0.058151145,-0.68449032,1.0025377,0.84251094,0.24787453,1.0036622,1.02E-05,6.72E-07,5.08E-13,-1.08E-06
-0.047294155,-0.68449032,1.0025544,0.84197032,0.24616179,1.0036815,1.30E-06,1.89E-07,5.43E-13,-7.36E-07
-0.036437161,-0.68449032,1.0025712,0.84148055,0.24442787,1.0037096,4.49E-06,6.21E-07,5.81E-13,1.24E-06
-0.025580171,-0.68449032,1.0025895,0.84103942,0.24268124,1.0037397,4.42E-06,5.77E-07,6.21E-13,1.41E-06
-0.01472318,-0.68449032,1.0026053,0.84064603,0.24091972,1.0037572,4.22E-06,2.89E-07,6.64E-13,1.55E-06
-0.003866189,-0.68449032,1.0026246,0.84030002,0.23914413,1.0037825,3.17E-06,4.32E-07,7.11E-13,2.34E-08
0.006990802,-0.68449032,1.0026387,0.84001279,0.23736028,1.00381,3.46E-07,1.80E-07,7.64E-13,7.41E-07
0.017847793,-0.68449032,1.0026565,0.8397696,0.23556651,1.0038261,4.61E-06,1.03E-06,8.23E-13,-1.80E-06
0.028704785,-0.68449032,1.0026655,0.83958697,0.23376964,1.0038378,4.10E-06,3.37E-07,8.90E-13,1.22E-06
0.039561775,-0.68449032,1.0026815,0.83944738,0.23196881,1.0038537,7.58E-06,0,9.68E-13,2.51E-07
0.050418768,-0.68449032,1.0026907,0.83936477,0.23016746,1.0038716,6.34E-06,2.24E-07,1.06E-12,1.48E-06
0.061275758,-0.68449032,1.0027015,0.83933115,0.2283631,1.003895,1.10E-05,8.04E-07,1.16E-12,-1.35E-06
0.072132751,-0.68449032,1.0027156,0.83934623,0.2265615,1.003906,1.17E-05,1.45E-06,1.26E-12,-4.14E-06
0.082989737,-0.68449032,1.0027224,0.83942163,0.2247685,1.0039175,7.48E-06,1.18E-06,1.38E-12,-3.52E-06
0.093846731,-0.68449032,1.0027287,0.83954275,0.22298215,1.0039253,8.63E-06,7.96E-07,1.49E-12,-1.69E-06
0.10470372,-0.68449032,1.0027342,0.83970982,0.22120264,1.0039324,9.01E-06,7.15E-07,1.62E-12,-1.31E-06
0.11556071,-0.68449032,1.002739,0.83993679,0.21943495,1.0039389,7.81E-06,9.31E-07,1.74E-12,-1.93E-06
0.1264177,-0.68449032,1.0027434,0.8402065,0.21768188,1.003945,2.57E-06,3.02E-07,1.86E-12,-1.09E-07
0.1372747,-0.68449032,1.0027473,0.84051812,0.21594183,1.0039474,1.64E-06,9.36E-08,1.99E-12,3.36E-07
0.14813168,-0.68449032,1.0027428,0.84087592,0.2142175,1.0039513,1.00E-05,3.41E-07,2.11E-12,-2.21E-07
0.15898867,-0.68449032,1.002746,0.84128529,0.21251358,1.0039483,5.14E-06,3.28E-07,2.24E-12,-2.93E-07
0.16984567,-0.68449032,1.0027471,0.8417328,0.21082813,1.0039418,4.37E-06,2.57E-09,2.36E-12,6.95E-07
0.18070266,-0.68449032,1.002748,0.84221667,0.20916244,1.0039402,1.94E-05,2.61E-07,2.49E-12,-1.83E-06
0.19155966,-0.68449032,1.0027367,0.84275985,0.20752324,1.0039413,2.92E-06,7.59E-08,2.63E-12,-4.72E-08
0.20241664,-0.68449032,1.0027355,0.8433364,0.20590635,1.003943,6.00E-07,3.29E-08,2.77E-12,2.53E-06
0.21327363,-0.68449032,1.0027355,0.84393984,0.20431018,1.0039357,6.66E-06,7.72E-07,2.91E-12,-3.65E-07
0.22413063,-0.68449032,1.002726,0.84460115,0.20274861,1.0039175,0,3.90E-08,3.07E-12,1.30E-06
0.23498762,-0.68449032,1.0027252,0.84527975,0.20121014,1.0039139,0,4.47E-07,3.23E-12,-2.00E-07
0.2458446,-0.68449032,1.0027235,0.84599793,0.19969954,1.0039133,2.21E-06,7.64E-07,3.40E-12,-1.11E-06
0.25670159,-0.68449032,1.0027122,0.8467496,0.19822378,1.0039003,4.52E-06,5.59E-07,3.59E-12,-1.79E-07
0.26755857,-0.68449032,1.0026995,0.84753793,0.19677877,1.0038815,2.41E-06,5.01E-08,3.79E-12,2.33E-06
0.27841559,-0.68449032,1.002691,0.84835088,0.19535954,1.0038732,9.61E-07,1.26E-09,4.00E-12,1.62E-06
0.28927258,-0.68449032,1.0026779,0.84918779,0.19397797,1.0038499,1.32E-07,1.59E-08,4.24E-12,3.89E-07
0.30012956,-0.68449032,1.0026745,0.85004908,0.19262691,1.0038421,8.41E-06,1.27E-09,4.48E-12,3.61E-07
0.31098655,-0.68449032,1.0026704,0.85093319,0.19130513,1.0038334,7.59E-06,5.75E-07,4.74E-12,-3.26E-06
0.32184353,-0.68449032,1.0026512,0.85185593,0.19002493,1.0038053,3.48E-06,1.15E-08,5.01E-12,9.54E-08
0.33270052,-0.68449032,1.0026361,0.85279864,0.18877432,1.0037973,0,1.88E-07,5.29E-12,1.56E-06
0.34355754,-0.68449032,1.0026203,0.85374993,0.18755691,1.0037663,1.98E-07,3.02E-08,5.58E-12,1.65E-06
0.35441452,-0.68449032,1.0026164,0.8547228,0.18637596,1.0037599,7.04E-08,4.24E-07,5.87E-12,-5.19E-07
0.36527151,-0.68449032,1.0026033,0.85570878,0.18522973,1.003734,5.66E-06,1.64E-07,6.15E-12,-1.82E-06
0.37612849,-0.68449032,1.0025797,0.85671663,0.18411458,1.0037196,6.48E-06,3.06E-07,6.41E-12,-1.01E-06
0.38698548,-0.68449032,1.0025629,0.85774153,0.18304032,1.0036869,1.33E-06,1.42E-08,6.64E-12,3.57E-07
0.39784247,-0.68449032,1.0025562,0.8587656,0.18199527,1.0036739,9.73E-06,1.90E-07,6.84E-12,-2.64E-06
0.40869948,-0.68449032,1.0025401,0.85981429,0.18098411,1.0036407,9.00E-06,6.93E-07,7.01E-12,-7.14E-07
0.41955647,-0.68449032,1.0025177,0.86087453,0.18001474,1.0036232,0,0,7.16E-12,2.52E-06
0.43041345,-0.68449032,1.0025029,0.86194307,0.17907092,1.0035976,9.98E-08,2.09E-07,7.28E-12,1.64E-06
0.44127044,-0.68449032,1.0024922,0.863002,0.17816231,1.0035813,5.67E-06,2.49E-07,7.37E-12,-5.33E-07
0.45212743,-0.68449032,1.0024693,0.86407799,0.17729007,1.0035521,2.61E-06,2.60E-07,7.41E-12,2.16E-07
0.46298441,-0.68449032,1.0024538,0.86516488,0.17644788,1.0035228,3.60E-07,0,7.39E-12,2.22E-06
0.47384143,-0.68449032,1.0024354,0.8662473,0.17563894,1.0035056,1.80E-07,1.33E-07,7.28E-12,8.79E-07
0.48469841,-0.68449032,1.0024229,0.86732876,0.17486081,1.0034781,7.29E-06,3.68E-07,7.10E-12,-2.38E-06
0.4955554,-0.68449032,1.0023959,0.86842167,0.17411532,1.0034561,1.13E-07,5.11E-11,6.83E-12,-5.03E-07
0.50641239,-0.68449032,1.0023777,0.86950827,0.17340277,1.003426,4.12E-06,0,6.47E-12,3.71E-07
0.51726937,-0.68449032,1.0023695,0.87058997,0.17271651,1.003395,1.79E-05,2.12E-07,6.07E-12,-1.05E-06
0.52812636,-0.68449032,1.0023487,0.87168419,0.1720629,1.0033754,1.12E-07,1.29E-08,5.62E-12,-3.38E-08
0.53898335,-0.68449032,1.0023229,0.87277097,0.17143872,1.0033481,7.09E-06,0,5.16E-12,1.83E-06
0.54984033,-0.68449032,1.0023106,0.87384588,0.17083994,1.003324,1.62E-05,3.82E-08,4.69E-12,-1.52E-07
0.56069732,-0.68449032,1.0022926,0.87492824,0.17027073,1.0032949,2.70E-06,1.49E-07,4.26E-12,1.24E-07
0.57155436,-0.68449032,1.0022705,0.87600178,0.1697267,1.0032606,4.66E-06,1.49E-07,3.86E-12,-3.41E-07
0.58241135,-0.68449032,1.0022511,0.87707871,0.16921172,1.0032444,3.59E-07,2.15E-07,3.54E-12,2.81E-07
0.59326833,-0.68449032,1.0022347,0.87813997,0.16872156,1.0032116,1.31E-07,7.36E-08,3.27E-12,1.13E-06
0.60412532,-0.68449032,1.0022098,0.87919343,0.1682575,1.0031912,0,5.21E-08,3.08E-12,1.26E-06
0.61498231,-0.68449032,1.0021932,0.88024598,0.16781588,1.0031619,0,4.65E-08,2.95E-12,1.26E-06
0.62583929,-0.68449032,1.002182,0.88127607,0.16739778,1.00314,4.13E-06,6.03E-08,2.88E-12,-1.68E-06
0.63669628,-0.68449032,1.002153,0.88231504,0.16700347,1.0031105,1.30E-06,1.92E-08,2.89E-12,1.33E-06
0.64755327,-0.68449032,1.0021387,0.88333654,0.16663197,1.0030802,1.00E-06,5.69E-08,2.93E-12,1.51E-06
0.65841025,-0.68449032,1.0021253,0.88435572,0.16627851,1.0030634,3.95E-07,1.51E-07,3.01E-12,-3.73E-07
0.66926724,-0.68449032,1.0021058,0.88535768,0.16594885,1.003028,3.93E-06,2.31E-07,3.11E-12,-1.51E-06
0.68012422,-0.68449032,1.0020821,0.88636184,0.16563781,1.002998,5.24E-08,2.69E-07,3.22E-12,1.32E-06
0.69098121,-0.68449032,1.0020669,0.88734788,0.16534801,1.0029806,5.33E-07,1.97E-07,3.34E-12,6.96E-07
0.70183825,-0.68449032,1.0020549,0.88831866,0.16507308,1.0029474,1.96E-06,7.82E-07,3.47E-12,-2.36E-06
0.71269524,-0.68449032,1.0020274,0.88928252,0.16482121,1.0029188,8.17E-06,1.12E-07,3.59E-12,2.04E-07
0.72355223,-0.68449032,1.0020066,0.89024788,0.1645849,1.0029013,5.38E-08,1.12E-09,3.68E-12,1.99E-06
0.73440921,-0.68449032,1.0019991,0.89118189,0.1643617,1.0028676,9.92E-06,7.78E-07,3.76E-12,-2.52E-06
0.7452662,-0.68449032,1.0019816,0.89211273,0.16415873,1.0028515,1.06E-05,1.75E-07,3.80E-12,-1.42E-06
0.75612319,-0.68449032,1.0019547,0.89304948,0.16397174,1.0028198,0,0,3.82E-12,2.28E-06
0.76698017,-0.68449032,1.0019411,0.89395434,0.16379662,1.0028003,1.79E-07,1.33E-07,3.83E-12,3.03E-08
0.77783716,-0.68449032,1.0019256,0.89485681,0.16363525,1.0027711,3.16E-06,2.16E-07,3.84E-12,1.38E-07
0.78869414,-0.68449032,1.0019066,0.89574331,0.16349095,1.0027474,3.04E-06,1.27E-07,3.84E-12,1.53E-06
0.79955113,-0.68449032,1.0018884,0.89661521,0.16335656,1.0027263,6.13E-06,9.10E-08,3.85E-12,-4.59E-07
0.81040812,-0.68449032,1.0018756,0.89748091,0.1632347,1.0027065,7.77E-06,3.53E-07,3.86E-12,-1.72E-06
0.82126516,-0.68449032,1.0018617,0.89833254,0.16312534,1.0026804,6.93E-06,3.14E-07,3.88E-12,-1.54E-06
0.83212215,-0.68449032,1.0018402,0.89917821,0.16302833,1.0026536,1.26E-06,3.64E-08,3.89E-12,8.39E-08
0.84297913,-0.68449032,1.0018216,0.90001428,0.16294169,1.0026355,7.93E-07,1.34E-07,3.90E-12,8.56E-07
0.85383612,-0.68449032,1.0018123,0.90082681,0.16286455,1.0026089,2.74E-06,1.21E-07,3.90E-12,-4.04E-08
0.86469311,-0.68449032,1.0017983,0.90163159,0.16279674,1.0025907,1.23E-05,1.84E-07,3.88E-12,-7.02E-07
0.87555009,-0.68449032,1.0017772,0.90243465,0.1627398,1.0025637,3.85E-06,1.24E-07,3.84E-12,1.05E-06
0.88640708,-0.68449032,1.0017583,0.90322369,0.16269112,1.0025448,8.26E-07,2.43E-08,3.80E-12,8.61E-07
0.89726406,-0.68449032,1.0017492,0.90399814,0.16264948,1.00252,1.16E-06,1.44E-07,3.75E-12,1.12E-06
0.90812105,-0.68449032,1.0017351,0.90476102,0.16261642,1.0024986,1.54E-06,2.32E-07,3.71E-12,-2.37E-07
0.91897804,-0.68449032,1.0017173,0.90550685,0.16259217,1.0024773,7.80E-06,7.16E-08,3.67E-12,-3.38E-07
0.92983502,-0.68449032,1.001702,0.90625346,0.16257401,1.0024582,2.69E-06,5.44E-11,3.66E-12,5.84E-07
0.94069201,-0.68449032,1.001689,0.90698028,0.16256222,1.0024341,1.54E-05,3.21E-07,3.66E-12,-1.25E-06
0.95154905,-0.68449032,1.0016745,0.90771133,0.16255821,1.0024133,1.33E-06,4.33E-08,3.68E-12,1.31E-06
0.96240604,-0.68449032,1.0016592,0.90841508,0.16255935,1.0023904,7.35E-06,1.21E-08,3.72E-12,6.39E-07
0.97326303,-0.68449032,1.0016428,0.9091239,0.16256547,1.0023801,1.43E-06,2.16E-07,3.78E-12,1.44E-06
0.98412001,-0.68449032,1.0016307,0.90981084,0.16257736,1.0023487,3.14E-06,1.40E-07,3.84E-12,-7.37E-08
0.994977,-0.68449032,1.0016174,0.91049278,0.16259441,1.0023401,7.18E-06,3.27E-07,3.92E-12,-1.62E-07
1.005834,-0.68449032,1.0016024,0.91116875,0.1626168,1.0023092,2.38E-06,8.42E-08,4.01E-12,7.56E-07
1.016691,-0.68449032,1.0015935,0.91182172,0.16264269,1.0022991,1.34E-05,1.13E-07,4.11E-12,-1.55E-06
1.027548,-0.68449032,1.0015773,0.91248518,0.16267383,1.0022767,2.15E-06,1.52E-07,4.24E-12,2.30E-07
1.0384049,-0.68449032,1.0015656,0.91313207,0.16270752,1.002256,3.19E-07,3.09E-07,4.39E-12,2.22E-07
