x [mm];y [mm];Velocity u [m/s];Velocity v [m/s];Reynolds stress Rxx [(m/s)^2];Reynolds stress Rxy [(m/s)^2];Reynolds stress Ryy [(m/s)^2];Uncertainty V [m/s]
32.6411;-39.2634;-0.869099;0.392497;0.360937;-0.00674891;0.233267;0.0445048
32.9982;-39.2634;-0.885891;0.395423;0.368256;-0.0083023;0.246748;0.0452771
33.3553;-39.2634;-0.897957;0.393286;0.374409;-0.0115073;0.252022;0.0456958
33.7124;-39.2634;-0.910066;0.392032;0.378734;-0.0178788;0.255263;0.0459709
34.0695;-39.2634;-0.920694;0.391872;0.378528;-0.0199099;0.256557;0.0460103
34.4267;-39.2634;-0.935252;0.395902;0.379182;-0.0246724;0.260575;0.0461793
34.7838;-39.2634;-0.953354;0.396652;0.380589;-0.0312672;0.26424;0.0463619
35.1409;-39.2634;-0.97886;0.401382;0.385325;-0.0409006;0.266527;0.0466137
35.498;-39.2634;-1.00288;0.407535;0.393854;-0.045416;0.264426;0.046843
35.8551;-39.2634;-1.01991;0.413612;0.405536;-0.0474498;0.258448;0.0470455
36.2123;-39.2634;-1.0408;0.414927;0.416737;-0.0469643;0.24581;0.0469946
36.5694;-39.2634;-1.06316;0.408775;0.430366;-0.0478777;0.238044;0.047202
36.9265;-39.2634;-1.08714;0.406027;0.438191;-0.0560545;0.238159;0.0474816
37.2836;-39.2634;-1.10725;0.406982;0.441079;-0.0639046;0.237243;0.0475508
37.6407;-39.2634;-1.12316;0.403487;0.449259;-0.0665435;0.241681;0.047991
37.9978;-39.2634;-1.14109;0.402129;0.450071;-0.0681017;0.249044;0.0482741
38.355;-39.2634;-1.1546;0.407233;0.443863;-0.0692371;0.249169;0.0480636
38.7121;-39.2634;-1.16138;0.412739;0.440738;-0.0684916;0.243172;0.0477462
39.0692;-39.2634;-1.17069;0.414405;0.446061;-0.0628564;0.242599;0.0479117
39.4263;-39.2634;-1.18674;0.408282;0.45019;-0.0572527;0.244607;0.0481247
39.7834;-39.2634;-1.20204;0.400239;0.463046;-0.0603584;0.251128;0.0487912
40.1406;-39.2634;-1.21336;0.391341;0.478127;-0.066355;0.265186;0.0497766
40.4977;-39.2634;-1.22957;0.387099;0.49435;-0.0728412;0.274819;0.0506349
40.8548;-39.2634;-1.24241;0.388652;0.501873;-0.0828022;0.276353;0.0509322
41.2119;-39.2634;-1.25399;0.397035;0.501986;-0.0876018;0.274343;0.05087
41.569;-39.2634;-1.26185;0.397043;0.490109;-0.0855867;0.267743;0.0502611
41.9261;-39.2634;-1.26504;0.382451;0.476572;-0.0842388;0.260371;0.0495629
42.2833;-39.2634;-1.27271;0.372148;0.462938;-0.07551;0.259174;0.0490616
42.6404;-39.2634;-1.28471;0.378979;0.453771;-0.0640601;0.256572;0.0486601
42.9975;-39.2634;-1.29616;0.389592;0.462982;-0.0608988;0.261184;0.0491313
43.3546;-39.2634;-1.30795;0.396046;0.474778;-0.0634329;0.282898;0.0502552
43.7117;-39.2634;-1.32188;0.395679;0.482504;-0.0637062;0.306401;0.0512804
44.0689;-39.2634;-1.33968;0.390598;0.492976;-0.0599991;0.319112;0.0520285
44.426;-39.2634;-1.36103;0.387003;0.503299;-0.0608817;0.32053;0.0524032
44.7831;-39.2634;-1.38353;0.381219;0.50154;-0.067968;0.326722;0.052544
45.1402;-39.2634;-1.40864;0.370445;0.50068;-0.0762827;0.332783;0.0527087
45.4973;-39.2634;-1.4364;0.363173;0.506787;-0.0847929;0.332642;0.052897
45.8545;-39.2634;-1.47005;0.368845;0.527047;-0.0997282;0.326716;0.0537969
-44.8536;-39.6205;2.99419;0.687035;0.00186729;-0.000121706;0.002069;0.00362229
-44.4965;-39.6205;2.98889;0.695395;0.000880524;-8.4382e-05;0.00097835;0.00248923
-44.1394;-39.6205;2.98785;0.705313;0.000885332;-7.36158e-05;0.000909623;0.00244605
-43.7823;-39.6205;2.98397;0.71474;0.0010167;-2.61996e-05;0.000819708;0.00247414
-43.4251;-39.6205;2.97669;0.721614;0.00113867;-4.94057e-05;0.000846395;0.00257233
-43.068;-39.6205;2.96773;0.729421;0.000974374;-4.78556e-05;0.000944162;0.00252886
-42.7109;-39.6205;2.95666;0.738168;0.000721043;-1.48719e-05;0.0011881;0.00252266
-42.3538;-39.6205;2.94428;0.74854;0.000675824;1.7915e-05;0.00119024;0.00249404
-41.9967;-39.6205;2.93586;0.759034;0.000589253;3.93965e-05;0.0010277;0.0023216
-41.6396;-39.6205;2.92897;0.767138;0.000601302;6.96771e-05;0.000976134;0.00229306
-41.2824;-39.6205;2.91906;0.773101;0.000558536;9.5033e-06;0.000981687;0.00226585
-40.9253;-39.6205;2.90918;0.780595;0.000562617;3.81752e-05;0.00083855;0.00216115
-40.5682;-39.6205;2.90083;0.792421;0.000582245;7.60372e-05;0.000871569;0.00220137
-40.2111;-39.6205;2.89236;0.806009;0.000514828;7.26689e-05;0.000790198;0.00208569
-39.854;-39.6205;2.88425;0.824174;0.000459022;7.95649e-05;0.000775587;0.00202864
-39.4968;-39.6205;2.87627;0.84471;0.000464578;0.000122088;0.000812375;0.00206313
-39.1397;-39.6205;2.8671;0.865107;0.000513515;0.000130941;0.000779937;0.00207642
-38.7826;-39.6205;2.85889;0.883095;0.000541405;0.000107777;0.000763226;0.00208537
-38.4255;-39.6205;2.85314;0.900368;0.000549264;0.000133561;0.000978218;0.00225646
-38.0684;-39.6205;2.84544;0.917044;0.000637313;8.72345e-05;0.00111045;0.00241368
-37.7113;-39.6205;2.83558;0.936162;0.00077866;0.000116406;0.0015264;0.00277192
-37.3541;-39.6205;2.82566;0.95478;0.0008955;0.000253367;0.00228046;0.00325369
-36.997;-39.6205;2.81855;0.970268;0.00103018;0.000447719;0.00341394;0.00384886
-36.6399;-39.6205;2.81384;0.988213;0.00126059;0.000472227;0.00486058;0.00451707
-36.2828;-39.6205;2.80766;1.01108;0.00120973;0.000227621;0.00632908;0.00501292
-35.9257;-39.6205;2.8015;1.0327;0.00119017;-0.000264454;0.00646338;0.00505092
-35.5685;-39.6205;2.79234;1.05791;0.00140094;-0.000752944;0.00682663;0.00523691
-35.2114;-39.6205;2.77522;1.08676;0.00219695;-0.00176445;0.0058201;0.00516948
-34.8543;-39.6205;2.75307;1.11702;0.00360356;-0.00285307;0.00527777;0.00544099
-34.4972;-39.6205;2.73092;1.14321;0.00422229;-0.00306325;0.004727;0.00546177
-34.1401;-39.6205;2.71106;1.17534;0.00445632;-0.00300553;0.00405472;0.00532636
-33.783;-39.6205;2.70062;1.20664;0.00363573;-0.00240806;0.00338324;0.004837
-33.4258;-39.6205;2.70035;1.23149;0.00260194;-0.00161533;0.00288497;0.00427665
-33.0687;-39.6205;2.70693;1.25235;0.00203751;-0.00107125;0.00249775;0.00388813
-32.7116;-39.6205;2.71426;1.27357;0.00176413;-0.000737824;0.00227409;0.00366889
-32.3545;-39.6205;2.71622;1.2975;0.00164329;-0.000451511;0.00205634;0.00351171
-31.9974;-39.6205;2.71568;1.32461;0.00186936;-0.00020862;0.0020238;0.00360239
-31.6402;-39.6205;2.70948;1.35012;0.00188499;1.53733e-05;0.00192355;0.00356302
-31.2831;-39.6205;2.70558;1.37631;0.00195477;0.000196172;0.0015051;0.00339601
-30.926;-39.6205;2.70723;1.39921;0.0023517;0.000220072;0.000947219;0.00331608
-30.5689;-39.6205;2.71029;1.42157;0.00268255;0.000157486;0.000696708;0.00335622
-30.2118;-39.6205;2.70891;1.44418;0.00293613;0.000130526;0.000583731;0.00342533
-29.8546;-39.6205;2.70605;1.46764;0.00325227;0.000154523;0.000700843;0.00363002
-29.4975;-39.6205;2.7074;1.49119;0.00289266;0.00018382;0.000826697;0.00352106
-29.1404;-39.6205;2.70736;1.51615;0.00315107;0.000130696;0.00131053;0.00385642
-28.7833;-39.6205;2.70559;1.54492;0.00318574;0.000310138;0.00212677;0.00420813
-28.4262;-39.6205;2.70521;1.57488;0.0029428;0.000509364;0.00333573;0.00457476
-28.0691;-39.6205;2.70998;1.60545;0.00303256;0.000568638;0.00418684;0.00490557
-27.7119;-39.6205;2.71356;1.64197;0.00295138;0.000523893;0.00635578;0.00556991
-27.3548;-39.6205;2.71392;1.68065;0.00350317;0.000556025;0.00835072;0.00628594
-26.9977;-39.6205;2.71915;1.7208;0.0035544;0.000752776;0.0086746;0.00638462
-26.6406;-39.6205;2.72519;1.75407;0.00310204;0.00128943;0.00925017;0.0064167
-26.2835;-39.6205;2.72544;1.79002;0.00337585;0.00141826;0.00889687;0.00639602
-25.9263;-39.6205;2.73183;1.83723;0.00357543;0.00169635;0.0087358;0.00640605
-25.5692;-39.6205;2.74606;1.89145;0.00306873;0.00124319;0.00814076;0.00611269
-25.2121;-39.6205;2.75353;1.93816;0.00266675;0.000575431;0.00632001;0.00547319
-24.855;-39.6205;2.75972;1.97589;0.00218919;0.000284193;0.00547688;0.00505505
-24.4979;-39.6205;2.76895;2.01026;0.0019013;0.000249014;0.00415116;0.00449165
-24.1408;-39.6205;2.7817;2.04517;0.00168368;0.000341664;0.00291336;0.00391452
-23.7836;-39.6205;2.79536;2.08063;0.00172661;0.000615588;0.0019964;0.00352279
-23.4265;-39.6205;2.81052;2.11541;0.0016648;0.000557728;0.0012913;0.00313906
-23.0694;-39.6205;2.82738;2.14819;0.00129558;0.000423568;0.000714682;0.00258861
-22.7123;-39.6205;2.84201;2.18054;0.0011093;0.000357108;0.00064829;0.00242046
-22.3552;-39.6205;2.85742;2.21461;0.000975513;0.000411785;0.00100217;0.00256755
-21.998;-39.6205;2.87588;2.25079;0.000920606;0.000476954;0.00160277;0.00290021
-21.6409;-39.6205;2.89757;2.2906;0.00102151;0.00051538;0.00247411;0.00341351
-21.2838;-39.6205;2.92324;2.33355;0.00126083;0.000566448;0.00393934;0.0041634
-20.9267;-39.6205;2.94803;2.37372;0.00156133;0.0005301;0.00576026;0.00494017
-20.5696;-39.6205;2.97333;2.41315;0.00207977;0.000670614;0.00683501;0.00545123
-20.2125;-39.6205;3.00178;2.45774;0.00282507;0.000361067;0.0075102;0.00586949
-19.8553;-39.6205;3.03383;2.50848;0.00327608;0.000407073;0.00816432;0.00617533
-19.4982;-39.6205;3.07407;2.55584;0.0041408;-2.9744e-05;0.0084723;0.00648411
-19.1411;-39.6205;3.12254;2.59845;0.00503222;-0.000254637;0.00720035;0.00638555
-18.784;-39.6205;3.16469;2.63694;0.00595447;0.0005955;0.00655775;0.00645813
-18.4269;-39.6205;3.20944;2.67777;0.00689686;0.000927558;0.00669874;0.00673191
-18.0697;-39.6205;3.26059;2.71941;0.00759424;0.00115478;0.00561789;0.0066363
-17.7126;-39.6205;3.33159;2.77164;0.00877303;0.00307553;0.00532149;0.00685432
-17.3555;-39.6205;3.4412;2.85169;0.0105949;0.00618058;0.00790137;0.00785202
-16.9984;-39.6205;3.49519;2.87767;0.0196244;0.0138986;0.0132213;0.0104635
-16.6413;-39.6205;3.40531;2.77658;0.0630903;0.0525242;0.0469774;0.0195834
-16.2842;-39.6205;3.28908;2.61972;0.171463;0.143702;0.127308;0.0316106
-15.927;-39.6205;2.35701;1.70981;0.609948;0.516221;0.447639;0.0594734
-15.5699;-39.6205;1.0836;0.744626;0.264361;0.215548;0.183981;0.0386585
-15.2128;-39.6205;0.128709;0.216062;0.0494467;0.0362419;0.0304531;0.0163197
-14.8557;-39.6205;-0.311718;-0.0742702;0.0206306;0.0155028;0.0146109;0.0108384
-14.4986;-39.6205;-0.368938;-0.215401;0.0254754;0.0159454;0.0152876;0.0120443
-14.1414;-39.6205;-0.258959;-0.241842;0.0221017;0.013847;0.0142874;0.0112211
-13.7843;-39.6205;-0.07076;-0.128587;0.0190345;0.0100948;0.0105614;0.00993242
-13.4272;-39.6205;0.0809286;-0.0233261;0.0104267;0.00411612;0.00566352;0.00732353
-13.0701;-39.6205;0.0860615;0.0203974;0.00358981;0.000418326;0.00262003;0.00454967
-12.713;-39.6205;0.0300197;0.00991539;0.00381759;-3.84163e-05;0.00347956;0.00493192
-12.3558;-39.6205;0.0238915;0.00991608;0.00587476;-1.12266e-05;0.00391418;0.00571225
-11.9987;-39.6205;0.0113901;0.00313869;0.00576978;-0.000381049;0.00464717;0.00589264
-11.6416;-39.6205;-0.0122025;-0.00903847;0.00701017;-0.000181543;0.00658234;0.00673115
-11.2845;-39.6205;-0.00550219;-0.00248401;0.0126051;-0.000600556;0.0105865;0.00879236
-10.9274;-39.6205;0.0380341;-0.00853783;0.0163048;0.000114362;0.0137665;0.0100454
-10.5703;-39.6205;0.0430773;-0.0111122;0.0210637;-0.0020502;0.0169424;0.0112932
-10.2131;-39.6205;0.0332493;-0.00640755;0.0233383;-0.00502843;0.0254157;0.0129215
-9.85602;-39.6205;0.0519034;-0.0145016;0.0295704;-0.0039704;0.025877;0.0140222
-9.4989;-39.6205;0.01747;-0.00801167;0.0439235;-0.00643021;0.0443046;0.0178148
-9.14178;-39.6205;-0.0349555;-0.00179363;0.163994;0.00117396;0.172723;0.0352491
-8.78466;-39.6205;-0.0292092;-0.0165541;0.131531;-0.0224755;0.15402;0.0336621
-8.42755;-39.6205;-0.00364617;-0.01393;0.148177;-0.0307594;0.358467;0.0451078
-8.07043;-39.6205;0.0440582;0.0364004;0.464059;-0.155135;0.286979;0.0553666
-7.71331;-39.6205;0.0328377;0.08415;0.781459;0.00814391;0.492632;0.0752504
-7.35619;-39.6205;-0.0764286;0.0483037;1.08375;0.182074;0.923447;0.100431
-6.99907;-39.6205;-0.075334;0.0822298;1.48539;0.174079;1.22142;0.112204
-6.64195;-39.6205;-0.0396399;-0.013507;0.853394;0.0408155;1.07562;0.0906012
-6.28484;-39.6205;0.067751;-0.0849742;0.983592;-0.142453;1.13468;0.0947404
-5.92772;-39.6205;0.170183;0.112444;1.97034;-0.0651813;1.16958;0.1217
-5.5706;-39.6205;0.0882088;0.0911609;2.82035;0.274714;1.55411;0.146796
-5.21348;-39.6205;0.203143;-0.0649226;4.1406;0.886322;2.81017;0.195425
-4.85636;-39.6205;0.00544442;-0.172495;3.31289;0.00782463;2.72483;0.180169
-4.49924;-39.6205;0.0191485;-0.158949;2.74874;-0.10872;2.26754;0.159169
-4.14212;-39.6205;-0.0491056;-0.0627349;2.81268;0.34541;2.11177;0.156524
-3.78501;-39.6205;-0.0326318;-0.0294043;2.77719;-0.0905056;2.057;0.154317
-3.42789;-39.6205;-0.0885184;-0.133038;2.49445;-0.0468341;2.39074;0.153623
-3.07077;-39.6205;0.224545;-0.223834;4.2585;-0.244054;3.25765;0.197855
-2.71365;-39.6205;0.122481;-0.124592;3.9988;-0.284649;3.00594;0.188089
-2.35653;-39.6205;0.0332344;-0.0702048;4.01739;-0.0220312;3.40843;0.19366
-1.99941;-39.6205;-0.0938163;-0.213206;4.59321;0.116835;3.24371;0.200989
-1.6423;-39.6205;-0.0254466;0.0709186;4.5886;0.340977;3.03262;0.190051
-1.28518;-39.6205;-0.0457012;-0.122053;3.95125;0.122111;2.57871;0.176338
-0.928059;-39.6205;-0.21206;-0.0314072;5.99588;-0.0466842;2.80822;0.206733
-0.570941;-39.6205;0.159442;0.177023;5.01968;-0.170556;3.07394;0.205315
-0.213822;-39.6205;-0.0516377;-0.0410313;4.47171;-0.197025;3.53003;0.191148
0.143296;-39.6205;-0.0346994;0.0157418;5.23832;0.122806;3.59903;0.202271
0.500414;-39.6205;0.0631299;-0.0827782;4.84527;-0.248847;3.91862;0.205266
0.857533;-39.6205;-0.117794;0.0214283;6.09817;0.0625398;2.98387;0.211516
1.21465;-39.6205;0.0380159;-0.130468;4.60251;0.174016;3.41164;0.18831
1.57177;-39.6205;0.00519125;-0.0255614;4.31993;-0.257072;4.04617;0.191555
1.92889;-39.6205;0.0829467;0.0805641;3.12723;-0.1422;3.84026;0.175973
2.28601;-39.6205;-0.0915835;0.105499;3.93127;-0.0219157;4.69986;0.204197
2.64312;-39.6205;-0.0729932;0.100164;4.33639;0.840818;3.48563;0.193922
3.00024;-39.6205;0.107208;0.00398047;3.92049;0.721464;3.55118;0.18953
3.35736;-39.6205;-0.0822483;0.0733276;3.98402;0.185258;3.51804;0.188115
3.71448;-39.6205;-0.122919;0.120706;4.32185;-0.0470023;3.68094;0.200035
4.0716;-39.6205;0.29098;0.13988;4.43433;0.269465;3.05643;0.18369
4.42872;-39.6205;0.0350335;-0.0544082;5.18177;0.535452;2.87981;0.185215
4.78584;-39.6205;0.0133762;0.213807;4.76095;-0.421079;3.66374;0.195689
5.14295;-39.6205;-0.179804;0.091153;5.22371;0.125513;3.82549;0.207585
5.50007;-39.6205;-0.0190022;-0.15671;5.48664;-0.115572;4.56982;0.21478
5.85719;-39.6205;-0.235916;-0.00999556;5.54111;0.087275;4.24735;0.210456
6.21431;-39.6205;0.132555;0.284074;5.02159;0.324101;4.68983;0.209626
6.57143;-39.6205;-0.17423;-0.241708;5.35775;0.634685;4.59009;0.218168
6.92855;-39.6205;0.0134982;-0.039705;4.76411;0.249766;5.0228;0.19946
7.28566;-39.6205;0.0846165;0.115298;5.46077;0.479825;4.96482;0.206707
7.64278;-39.6205;0.306709;0.0427326;5.64476;0.284633;4.5077;0.199926
7.9999;-39.6205;0.0965517;0.358798;5.62126;-0.278036;5.06985;0.204358
8.35702;-39.6205;-0.0220045;0.194211;6.33729;-0.592339;6.01667;0.225476
8.71414;-39.6205;0.174223;0.331944;6.86529;-0.529732;5.92679;0.234815
9.07126;-39.6205;-0.159742;-0.00229605;7.64259;-0.0912023;5.05423;0.227185
9.42837;-39.6205;-0.0359431;0.0816785;5.34388;-0.204621;4.77895;0.208436
9.78549;-39.6205;0.0807308;0.093356;6.30889;-0.470194;4.51144;0.218327
10.1426;-39.6205;0.083334;0.0979897;4.52873;0.0124921;2.57745;0.172073
10.4997;-39.6205;-0.0465303;0.0566489;2.51744;0.0982941;1.83883;0.132535
10.8568;-39.6205;0.0156859;-0.141839;1.79547;-0.0490735;1.68175;0.12269
11.214;-39.6205;-0.0610158;-0.176862;2.67194;-0.161688;1.26308;0.153045
11.5711;-39.6205;-0.0198099;-0.0494407;1.63557;0.148187;0.756731;0.144862
11.9282;-39.6205;-0.131425;-0.0295066;0.269212;-0.0109584;0.235172;0.0556271
12.2853;-39.6205;-0.0776272;-0.123545;0.118338;0.0376619;0.100212;0.0270812
12.6424;-39.6205;-0.11684;-0.173367;0.0213739;-0.00294201;0.0254311;0.0125115
12.9996;-39.6205;-0.0880104;-0.127364;0.0131;-8.37401e-05;0.0153039;0.00976295
13.3567;-39.6205;0.00737118;-0.012778;0.021895;-0.000425425;0.0171115;0.0114217
13.7138;-39.6205;0.120399;0.0653459;0.0206462;0.00108847;0.0137014;0.010718
14.0709;-39.6205;0.0608653;0.0580697;0.013489;0.000381953;0.00903591;0.00866505
14.428;-39.6205;0.138946;0.145291;0.0110378;0.000764098;0.00799845;0.00796581
14.7852;-39.6205;0.286086;0.33055;0.0103993;0.00148428;0.00869795;0.00801877
15.1423;-39.6205;0.27403;0.348772;0.00946582;0.00355729;0.00806937;0.00783019
15.4994;-39.6205;0.0541738;0.0904881;0.00432175;0.0026743;0.00523516;0.00564414
15.8565;-39.6205;-0.0835325;-0.0457353;0.00799536;-0.00214654;0.00683504;0.00703098
16.2136;-39.6205;-0.114485;-0.000862922;0.0269753;-0.0180754;0.0174222;0.0121652
16.5707;-39.6205;-0.124285;0.0835634;0.0622761;-0.0453079;0.0421432;0.0186565
16.9279;-39.6205;-0.175166;0.173408;0.100563;-0.0735354;0.0722289;0.0239994
17.285;-39.6205;-0.24173;0.255403;0.131097;-0.0947762;0.103501;0.0279641
17.6421;-39.6205;-0.297435;0.335291;0.155228;-0.114362;0.14006;0.0313735
17.9992;-39.6205;-0.343026;0.410179;0.173123;-0.130749;0.179129;0.0342662
18.3563;-39.6205;-0.380896;0.46621;0.184425;-0.140821;0.213382;0.0364146
18.7135;-39.6205;-0.404251;0.500062;0.18779;-0.138993;0.230671;0.037348
19.0706;-39.6205;-0.423653;0.513091;0.188758;-0.124227;0.224274;0.0371049
19.4277;-39.6205;-0.440584;0.511712;0.188407;-0.102826;0.211017;0.0364886
19.7848;-39.6205;-0.456758;0.509793;0.187948;-0.0831136;0.210001;0.0364211
20.1419;-39.6205;-0.468585;0.511312;0.187647;-0.0677441;0.210572;0.0364335
20.499;-39.6205;-0.478238;0.506596;0.192633;-0.0576408;0.20279;0.0363053
20.8562;-39.6205;-0.48878;0.497329;0.197118;-0.049454;0.196939;0.0362426
21.2133;-39.6205;-0.499811;0.491512;0.198876;-0.0419415;0.192253;0.0361077
21.5704;-39.6205;-0.512868;0.486865;0.198553;-0.0350174;0.184022;0.0357107
21.9275;-39.6205;-0.518911;0.482904;0.198505;-0.0287613;0.174299;0.0352517
22.2846;-39.6205;-0.523531;0.480868;0.200981;-0.0256355;0.166795;0.0350131
22.6418;-39.6205;-0.530628;0.474871;0.207996;-0.0262597;0.165028;0.0352621
22.9989;-39.6205;-0.543075;0.466991;0.214484;-0.0263407;0.170787;0.0358362
23.356;-39.6205;-0.551822;0.453479;0.221659;-0.0226642;0.172242;0.0362354
23.7131;-39.6205;-0.558008;0.441096;0.227233;-0.0189209;0.167826;0.0362886
24.0702;-39.6205;-0.563807;0.431678;0.233952;-0.0173182;0.166112;0.0365178
24.4273;-39.6205;-0.571169;0.42553;0.242193;-0.0183557;0.169567;0.0370477
24.7845;-39.6205;-0.582152;0.423682;0.25311;-0.0199828;0.176369;0.0378365
25.1416;-39.6205;-0.595329;0.427881;0.260866;-0.0223751;0.183153;0.0384716
25.4987;-39.6205;-0.61078;0.435275;0.261505;-0.0263781;0.185833;0.0386151
25.8558;-39.6205;-0.624456;0.437285;0.261896;-0.0288309;0.184936;0.0385933
26.2129;-39.6205;-0.634057;0.436245;0.26762;-0.0277299;0.185405;0.0388598
26.5701;-39.6205;-0.644193;0.431759;0.272135;-0.0242116;0.182739;0.038939
26.9272;-39.6205;-0.654762;0.426077;0.274113;-0.0219771;0.184437;0.039096
27.2843;-39.6205;-0.669158;0.416306;0.282004;-0.0194475;0.193433;0.0398094
27.6414;-39.6205;-0.688756;0.403571;0.29345;-0.0126321;0.202226;0.0406479
27.9985;-39.6205;-0.705016;0.395516;0.302525;-0.00244086;0.211966;0.0414122
28.3556;-39.6205;-0.720235;0.394867;0.309306;0.00234583;0.223003;0.0421232
28.7128;-39.6205;-0.730344;0.398362;0.31739;0.000970577;0.23185;0.0427879
29.0699;-39.6205;-0.740886;0.399824;0.329754;-0.000379658;0.232799;0.0433033
29.427;-39.6205;-0.753194;0.398695;0.337104;0.00115555;0.227535;0.0433835
29.7841;-39.6205;-0.76339;0.403077;0.338668;0.00263934;0.230078;0.043541
30.1412;-39.6205;-0.770703;0.412774;0.337143;-0.00192519;0.231538;0.0435385
30.4984;-39.6205;-0.782364;0.420215;0.336358;-0.00607099;0.230635;0.0434739
30.8555;-39.6205;-0.797565;0.416841;0.334458;-0.00865055;0.225974;0.0432216
31.2126;-39.6205;-0.811715;0.408289;0.330461;-0.0100201;0.220845;0.0428683
31.5697;-39.6205;-0.826289;0.403696;0.329626;-0.00782158;0.216853;0.0426802
31.9268;-39.6205;-0.839739;0.39886;0.332996;-0.00583116;0.212459;0.0426402
32.284;-39.6205;-0.849481;0.391483;0.339279;-0.00411485;0.217552;0.0430825
32.6411;-39.6205;-0.863269;0.390949;0.348807;-0.004949;0.227388;0.0438252
32.9982;-39.6205;-0.880498;0.394782;0.357331;-0.00875661;0.236577;0.0444937
33.3553;-39.6205;-0.895767;0.394347;0.366802;-0.0128232;0.242306;0.0450595
33.7124;-39.6205;-0.909347;0.389963;0.371375;-0.0191314;0.250114;0.0455151
34.0695;-39.6205;-0.924644;0.389481;0.371755;-0.0226904;0.257365;0.0457937
34.4267;-39.6205;-0.939545;0.388804;0.370946;-0.0245996;0.258915;0.0458207
34.7838;-39.6205;-0.956543;0.384896;0.365164;-0.0311629;0.264141;0.0458005
35.1409;-39.6205;-0.979061;0.386269;0.370687;-0.0366438;0.266492;0.0460861
35.498;-39.6205;-1.00446;0.394347;0.385492;-0.038846;0.262787;0.0464858
35.8551;-39.6205;-1.02498;0.40293;0.400812;-0.0403865;0.255873;0.0467862
36.2123;-39.6205;-1.04286;0.403446;0.412959;-0.0431608;0.241715;0.0467145
36.5694;-39.6205;-1.06258;0.398588;0.430341;-0.0471316;0.229368;0.0468938
36.9265;-39.6205;-1.08223;0.395712;0.436808;-0.0545107;0.22566;0.0469918
37.2836;-39.6205;-1.10109;0.398302;0.443473;-0.0606789;0.227302;0.0472855
37.6407;-39.6205;-1.11707;0.399945;0.450158;-0.0644064;0.236725;0.0478499
37.9978;-39.6205;-1.13166;0.400986;0.446195;-0.0662648;0.249058;0.0481405
38.355;-39.6205;-1.14369;0.402002;0.434988;-0.0667416;0.254216;0.0479306
38.7121;-39.6205;-1.15327;0.405212;0.435927;-0.0624738;0.25356;0.0479405
39.0692;-39.6205;-1.16481;0.405708;0.446209;-0.0590397;0.25453;0.0483301
39.4263;-39.6205;-1.18686;0.400941;0.452593;-0.0543317;0.253515;0.0485149
39.7834;-39.6205;-1.20423;0.393554;0.458416;-0.0535312;0.259059;0.0489038
40.1406;-39.6205;-1.21772;0.384493;0.470122;-0.054959;0.269925;0.0496671
40.4977;-39.6205;-1.23377;0.380201;0.480631;-0.0611856;0.274144;0.0501589
40.8548;-39.6205;-1.24819;0.386967;0.487651;-0.0749997;0.274449;0.0504017
41.2119;-39.6205;-1.26039;0.393523;0.490726;-0.0846755;0.273498;0.0504719
41.569;-39.6205;-1.27066;0.39182;0.480377;-0.0886406;0.267633;0.0499336
41.9261;-39.6205;-1.27299;0.375013;0.46528;-0.0862366;0.259986;0.0491686
