x,y,rho,u,v,p,uu,vv,ww,_uv,
0.1425387,-0.63153332,1.0029227,0.83169562,0.21310353,1.0042034,3.47E-06,1.60E-08,2.88E-12,9.63E-07,
0.16436234,-0.63153332,1.0029238,0.8327167,0.20919579,1.004197,3.78E-06,2.49E-07,3.20E-12,-3.75E-07,
0.18618599,-0.63153332,1.0029261,0.83394539,0.20540097,1.0041922,1.06E-05,6.97E-07,3.53E-12,-2.36E-06,
0.20800963,-0.63153332,1.0029081,0.8353861,0.20173506,1.0041764,6.59E-06,7.97E-08,3.89E-12,1.03E-06,
0.22983329,-0.63153332,1.00289,0.83700687,0.19820538,1.0041595,0,5.34E-09,4.29E-12,1.40E-06,
0.25165692,-0.63153332,1.0028849,0.8387686,0.19482324,1.0041364,1.17E-05,4.62E-07,4.74E-12,-3.13E-06,
0.27348059,-0.63153332,1.002853,0.8407039,0.19160579,1.0041026,2.20E-07,0,5.22E-12,8.97E-07,
0.29530424,-0.63153332,1.0028348,0.84275168,0.18854965,1.0040656,1.26E-05,3.55E-07,5.81E-12,-1.53E-06,
0.31712788,-0.63153332,1.0027995,0.84492874,0.18566568,1.0040233,1.08E-06,6.47E-08,6.53E-12,9.46E-07,
0.33895153,-0.63153332,1.0027767,0.84719294,0.18295015,1.0039841,0,3.20E-07,7.35E-12,-1.40E-07,
0.36077517,-0.63153332,1.0027338,0.84953934,0.18041186,1.0039279,0,6.73E-08,8.17E-12,-3.38E-08,
0.38259882,-0.63153332,1.0026958,0.85194468,0.17804769,1.0038768,6.10E-06,1.38E-08,8.80E-12,7.41E-07,
0.40442246,-0.63153332,1.0026656,0.85440135,0.17585203,1.0038275,9.66E-06,3.26E-07,9.25E-12,-1.47E-06,
0.42624614,-0.63153332,1.0026211,0.8569001,0.1738254,1.0037718,0,9.63E-09,9.57E-12,2.18E-06,
0.44806978,-0.63153332,1.0025855,0.85941064,0.17196032,1.0037069,9.75E-07,2.14E-07,9.75E-12,1.14E-08,
0.46989343,-0.63153332,1.002545,0.86192614,0.17025498,1.0036553,1.34E-05,7.44E-07,9.60E-12,-3.41E-06,
0.49171707,-0.63153332,1.0024947,0.86446029,0.16870651,1.0035892,4.30E-07,9.96E-09,8.97E-12,9.26E-07,
0.51354074,-0.63153332,1.0024554,0.86696768,0.1673023,1.0035332,1.02E-05,1.28E-07,7.95E-12,-5.19E-07,
0.53536439,-0.63153332,1.0024147,0.86946529,0.1660367,1.0034724,3.31E-06,2.20E-07,6.74E-12,2.80E-07,
0.55718803,-0.63153332,1.0023677,0.87193167,0.16490529,1.0034096,4.26E-06,3.08E-08,5.58E-12,5.42E-07,
0.57901168,-0.63153332,1.002323,0.87437004,0.16389661,1.0033484,1.49E-06,1.39E-07,4.68E-12,2.60E-07,
0.60083532,-0.63153332,1.0022877,0.87675476,0.16300409,1.0032846,1.25E-05,3.60E-07,4.21E-12,-2.05E-06,
0.62265897,-0.63153332,1.0022422,0.87910992,0.16222294,1.0032296,4.67E-06,2.92E-07,4.19E-12,-9.06E-07,
0.64448261,-0.63153332,1.0021926,0.88142198,0.16154556,1.0031646,2.15E-08,0,4.45E-12,3.06E-06,
0.66630626,-0.63153332,1.0021627,0.8836596,0.16095789,1.003108,9.96E-06,3.22E-07,4.83E-12,-1.75E-06,
0.6881299,-0.63153332,1.0021185,0.88586199,0.16046052,1.0030535,0,7.73E-08,5.26E-12,4.93E-07,
0.70995355,-0.63153332,1.0020707,0.88800299,0.16004509,1.0029843,3.61E-06,2.05E-08,5.64E-12,1.30E-06,
0.73177719,-0.63153332,1.00204,0.89008188,0.15969992,1.0029331,5.80E-06,5.38E-07,5.87E-12,-1.05E-06,
0.75360084,-0.63153332,1.0019941,0.89211261,0.15942481,1.0028784,2.15E-06,3.80E-07,5.94E-12,1.03E-06,
0.77542448,-0.63153332,1.0019574,0.8940739,0.15921012,1.0028236,6.47E-06,1.76E-07,5.93E-12,6.08E-07,
0.79724813,-0.63153332,1.0019228,0.89597464,0.15905036,1.0027722,7.08E-06,3.61E-07,5.90E-12,-1.37E-06,
0.81907183,-0.63153332,1.001882,0.89782625,0.15894206,1.0027193,9.49E-08,1.01E-07,5.89E-12,1.47E-07,
0.84089547,-0.63153332,1.0018497,0.89961523,0.15887725,1.0026727,0,2.38E-07,5.84E-12,2.28E-07,
0.86271912,-0.63153332,1.0018153,0.90134352,0.15885231,1.0026184,9.34E-06,1.25E-08,5.67E-12,5.49E-07,
0.88454276,-0.63153332,1.0017806,0.90303069,0.15886185,1.0025645,1.18E-06,1.13E-07,5.44E-12,1.97E-06,
0.90636641,-0.63153332,1.0017509,0.90464616,0.1589025,1.0025222,2.31E-06,2.54E-07,5.25E-12,4.52E-08,
0.92819005,-0.63153332,1.0017172,0.90621626,0.15897082,1.0024759,1.04E-05,1.72E-07,5.18E-12,-7.65E-07,
0.9500137,-0.63153332,1.001686,0.9077369,0.1590634,1.002431,3.99E-06,4.60E-09,5.28E-12,7.19E-07,
0.97183734,-0.63153332,1.0016563,0.90921068,0.15917428,1.0023905,4.86E-06,1.67E-07,5.49E-12,2.93E-08,
0.99366099,-0.63153332,1.0016319,0.91063392,0.15930314,1.0023446,9.61E-06,4.02E-07,5.77E-12,-1.23E-06,
1.0154847,-0.63153332,1.0015951,0.91202062,0.15944952,1.0023129,4.64E-07,0,6.12E-12,1.43E-06,
1.0373083,-0.63153332,1.0015746,0.91335613,0.15960489,1.0022738,5.69E-06,9.35E-09,6.58E-12,-7.37E-07,
1.059132,-0.63153332,1.0015409,0.91466546,0.15977134,1.0022399,6.41E-06,2.73E-07,7.16E-12,1.43E-06,
1.0809556,-0.63153332,1.0015225,0.91591948,0.15994641,1.0021992,1.08E-05,3.08E-07,7.82E-12,-1.63E-06,
1.1027793,-0.63153332,1.0014911,0.91715533,0.1601299,1.0021577,1.46E-06,8.59E-08,8.50E-12,7.96E-07,
1.1246029,-0.63153332,1.0014683,0.91835499,0.1603191,1.0021207,9.09E-07,7.07E-09,9.17E-12,1.77E-06,
1.1464266,-0.63153332,1.0014482,0.91951162,0.16051187,1.0020853,1.09E-05,1.69E-07,9.80E-12,-1.98E-06,
1.1682502,-0.63153332,1.0014123,0.92065376,0.16071439,1.0020564,1.10E-06,2.30E-08,1.03E-11,2.63E-06,
-0.6649363,-0.61099052,1.0010372,0.90171331,0.30074832,1.0015795,4.01E-06,3.21E-08,3.97E-14,8.99E-07,
-0.64311266,-0.61099052,1.0010796,0.89938819,0.30082202,1.0016516,0,4.67E-08,4.08E-14,2.32E-06,
-0.62128901,-0.61099052,1.0011311,0.89702719,0.30079496,1.0017135,7.63E-06,4.42E-07,4.16E-14,4.26E-07,
-0.59946537,-0.61099052,1.0011772,0.89465433,0.30066633,1.0017757,5.19E-06,3.62E-07,4.23E-14,3.29E-06,
-0.57764173,-0.61099052,1.0012332,0.89224595,0.30042604,1.0018518,3.05E-06,1.46E-06,4.29E-14,-3.05E-06,
-0.55581808,-0.61099052,1.0012802,0.8898226,0.30007404,1.0019302,6.20E-06,1.88E-06,4.33E-14,-3.90E-07,
-0.53399444,-0.61099052,1.0013384,0.88716269,0.29971707,1.0020032,1.10E-05,2.48E-07,4.26E-14,-2.88E-07,
-0.51217079,-0.61099052,1.001395,0.88442934,0.29925862,1.0020809,3.46E-06,4.60E-07,4.19E-14,6.03E-07,
-0.49034712,-0.61099052,1.0014585,0.88167644,0.29865453,1.0021697,9.48E-06,1.30E-06,4.13E-14,-6.33E-07,
-0.46852347,-0.61099052,1.0015148,0.87892395,0.2979086,1.0022444,6.70E-06,1.50E-07,4.07E-14,3.00E-07,
-0.44669983,-0.61099052,1.0015711,0.87618029,0.29700729,1.0023355,4.84E-07,5.13E-07,3.99E-14,1.92E-06,
-0.42487618,-0.61099052,1.0016402,0.8734253,0.29595014,1.0024114,6.35E-06,8.65E-10,3.89E-14,-8.18E-07,
-0.40305254,-0.61099052,1.0017029,0.87038934,0.294833,1.0025104,7.99E-07,2.66E-07,4.28E-14,1.81E-06,
-0.38122886,-0.61099052,1.0017723,0.86736947,0.29353079,1.0026075,1.20E-06,6.71E-07,4.60E-14,-9.38E-07,
